x,y
17.83347793,-0.01000740439
17.85359774,-0.01371778915
17.87371763,-0.01742776409
17.89383759,-0.02113732923
17.91395763,-0.02484648453
17.93407775,-0.02855523
17.95419794,-0.03226356561
17.97431821,-0.03597149137
17.99443855,-0.03967900724
18.01455897,-0.04338611323
18.03467944,-0.04709281624
18.05482484,-0.05080914558
18.07496633,-0.0545435632
18.09511229,-0.05826626245
18.11525185,-0.06198384779
18.13538824,-0.06569647018
18.1555122,-0.06938458573
18.17563617,-0.073072278
18.19576023,-0.07675955967
18.21588436,-0.08044643075
18.23600857,-0.08413289122
18.25613286,-0.08781894109
18.27625723,-0.09150458033
18.29638167,-0.09518980895
18.31650619,-0.09887462693
18.33663079,-0.1025590343
18.35675546,-0.1062430309
18.3768802,-0.1099266169
18.39700503,-0.1136097922
18.41712992,-0.1172925568
18.4372549,-0.1209749107
18.45738387,-0.1246559535
18.47753812,-0.1283510691
18.49767556,-0.1320414557
18.51780208,-0.1357152452
18.53792868,-0.1393886228
18.55805536,-0.1430615894
18.57818212,-0.146734145
18.59830895,-0.1504062895
18.61843586,-0.1540780228
18.63856285,-0.1577493451
18.65868991,-0.1614202563
18.67881705,-0.1650907564
18.69894427,-0.1687608454
18.71907156,-0.1724305232
18.73919893,-0.1760997898
18.75932637,-0.1797686453
18.77945389,-0.1834370897
18.79958148,-0.1871051228
18.81971603,-0.1907889877
18.83987427,-0.1944568739
18.86001617,-0.198121073
18.88016266,-0.2017988092
18.90032025,-0.2054547501
18.92045111,-0.209108834
18.94058132,-0.2127623902
18.96071161,-0.2164155346
18.98084198,-0.2200682672
19.00097243,-0.2237205882
19.02110295,-0.2273724974
19.04123355,-0.2310239948
19.06136423,-0.2346750805
19.08149498,-0.2383257544
19.10162581,-0.2419760166
19.12175671,-0.2456258669
19.14188769,-0.2492753054
19.16201874,-0.2529243321
19.18214987,-0.256572947
19.20228107,-0.26022115
19.22241585,-0.2638697384
19.24258743,-0.2675492288
19.26274294,-0.2712203879
19.28288829,-0.2748952947
19.30303869,-0.2785553762
19.32317144,-0.2821970353
19.34330389,-0.2858382242
19.36343643,-0.2894790009
19.38356904,-0.2931193655
19.40370174,-0.296759318
19.4238345,-0.3003988583
19.44396735,-0.3040379865
19.46410027,-0.3076767024
19.48423327,-0.3113150063
19.50436634,-0.3149528979
19.52449948,-0.3185903773
19.5446327,-0.3222274445
19.564766,-0.3258640994
19.58489937,-0.3295003421
19.60503282,-0.3331361726
19.6251728,-0.3367819456
19.64533727,-0.3404395043
19.66547076,-0.3440760706
19.68560415,-0.347712192
19.70573761,-0.3513479011
19.72587115,-0.3549831979
19.74600477,-0.3586180824
19.76613846,-0.3622525546
19.78627222,-0.3658866144
19.80640606,-0.369520262
19.82653997,-0.3731534972
19.84667396,-0.37678632
19.86680803,-0.3804187305
19.88694601,-0.3840557619
19.90711898,-0.3877183004
19.92727728,-0.3913696701
19.94742278,-0.3950280834
19.96756126,-0.3986639031
19.9876961,-0.4022919006
20.00783102,-0.4059194856
20.02796602,-0.409546658
20.04810109,-0.4131734178
20.06823624,-0.416799765
20.08837147,-0.4204256996
20.10850678,-0.4240512216
20.12864216,-0.427676331
20.14877761,-0.4313010278
20.16891314,-0.4349253119
20.18904875,-0.4385491834
20.20918442,-0.4421726421
20.22932018,-0.4457956883
20.24945601,-0.4494183217
20.26959191,-0.4530405424
20.28974337,-0.4566809596
20.30991179,-0.4603231111
20.33004781,-0.4639452586
20.35018379,-0.4675669701
20.37031984,-0.4711882689
20.39045598,-0.474809155
20.41059219,-0.4784296282
20.43072848,-0.4820496887
20.45086484,-0.4856693363
20.47100128,-0.4892885711
20.49113779,-0.4929073931
20.51127438,-0.4965258023
20.53141104,-0.5001437986
20.55154778,-0.5037613821
20.57168459,-0.5073785526
20.59182148,-0.5109953103
20.61195844,-0.5146116551
20.63211434,-0.5182489003
20.65228436,-0.5218697085
20.67242123,-0.5254870898
20.69255807,-0.5291040359
20.71269498,-0.5327205691
20.73283198,-0.5363366893
20.75296905,-0.5399523966
20.77310619,-0.5435676909
20.79324341,-0.5471825723
20.81338071,-0.5507970407
20.83351808,-0.5544110961
20.85365553,-0.5580247386
20.87379305,-0.561637968
20.89393064,-0.5652507844
20.91406831,-0.5688631877
20.93420606,-0.572475178
20.95434452,-0.576085648
20.97451254,-0.5797254796
20.99465111,-0.5833382118
21.01478879,-0.5869504052
21.03492656,-0.5905621856
21.05506441,-0.5941735528
21.07520233,-0.597784507
21.09534033,-0.601395048
21.1154784,-0.605005176
21.13561655,-0.6086148908
21.15575478,-0.6122241924
21.17589308,-0.6158330809
21.19603145,-0.6194415563
21.2161699,-0.6230496184
21.23630843,-0.6266572674
21.25644702,-0.6302645031
21.2765857,-0.6338713257
21.29673017,-0.6374886306
21.31689486,-0.6411120344
21.33703343,-0.6447194804
21.35717205,-0.6483265071
21.37731075,-0.6519331206
21.39744952,-0.6555393207
21.41758837,-0.6591451076
21.4377273,-0.6627504813
21.4578663,-0.6663554416
21.47800538,-0.6699599886
21.49814453,-0.6735641224
21.51828376,-0.6771678428
21.53842306,-0.6807711498
21.55856244,-0.6843740435
21.57870189,-0.6879765239
21.59884141,-0.6915785908
21.61898101,-0.6951802444
21.6391396,-0.6988028122
21.65929197,-0.7024112503
21.67943144,-0.7060135226
21.69957098,-0.7096153812
21.71971061,-0.7132168263
21.73985031,-0.7168178581
21.75999009,-0.7204184764
21.78012994,-0.7240186813
21.80026987,-0.7276184727
21.82040987,-0.7312178506
21.84054995,-0.734816815
21.86069011,-0.738415366
21.88083033,-0.7420135034
21.90097064,-0.7456112273
21.92111101,-0.7492085377
21.94125146,-0.7528054346
21.9613957,-0.7564012574
21.98156359,-0.7600256028
22.0017047,-0.7636232243
22.02188414,-0.7671156728
22.04212363,-0.7701391326
22.06242859,-0.7727027461
22.08283964,-0.7749297948
22.1031767,-0.7771671878
22.1235136,-0.7794040974
22.14385056,-0.7816405507
22.16418757,-0.7838765474
22.18452464,-0.7861120875
22.20486176,-0.7883471709
22.22519893,-0.7905817976
22.24553616,-0.7928159674
22.26587343,-0.7950496804
22.28621075,-0.7972829364
22.30654813,-0.7995157356
22.32688556,-0.8017480777
22.34722304,-0.8039799629
22.36756056,-0.8062113911
22.38789814,-0.8084423623
22.40824366,-0.8106911358
22.42858883,-0.8129219357
22.44892683,-0.815148886
22.46926489,-0.8173753795
22.48960301,-0.819601416
22.50994117,-0.8218269956
22.53027939,-0.824052118
22.55061766,-0.8262767834
22.57095598,-0.8285009916
22.59129435,-0.8307247426
22.61163277,-0.8329480364
22.63197124,-0.8351708729
22.65230976,-0.8373932522
22.67264834,-0.8396151742
22.69298696,-0.8418366388
22.71334014,-0.8440785627
22.73367977,-0.8462966334
22.75401882,-0.8485140616
22.77435792,-0.8507310326
22.79469708,-0.8529475465
22.81503629,-0.8551636031
22.83537555,-0.8573792023
22.85571486,-0.8595943441
22.87605422,-0.8618090284
22.89639363,-0.8640232553
22.9167331,-0.8662370246
22.93707261,-0.8684503364
22.95741218,-0.8706631907
22.97775179,-0.8728755874
22.99809145,-0.8750875264
23.01844435,-0.877320218
23.03880781,-0.8795251952
23.05914956,-0.881733175
23.07948982,-0.8839395184
23.09983013,-0.8861454044
23.1201705,-0.8883508329
23.14051091,-0.8905558037
23.16085138,-0.8927603168
23.1811919,-0.8949643722
23.20153247,-0.8971679698
23.22187309,-0.8993711096
23.24221376,-0.9015737916
23.26255448,-0.9037760156
23.28289526,-0.9059777818
23.30323608,-0.90817909
23.32357695,-0.9103799404
23.34393228,-0.9126031836
23.36429785,-0.9148187393
23.38464997,-0.9170171947
23.40499165,-0.9192104408
23.42533338,-0.9214032289
23.44567516,-0.9235955591
23.466017,-0.9257874314
23.48635889,-0.9279788456
23.50670083,-0.9301698016
23.52704282,-0.9323602995
23.54738486,-0.9345503392
23.56772695,-0.9367399206
23.58805082,-0.9387981445
23.60843587,-0.9403707599
23.62887515,-0.9416243983
23.64930087,-0.9428715873
23.66972305,-0.9441136654
23.69014526,-0.9453552581
23.71056751,-0.9465963653
23.73098979,-0.9478369869
23.75141211,-0.9490771226
23.77183445,-0.9503167723
23.79225682,-0.9515559361
23.83310166,-0.9540328053
23.85352413,-0.9552705107
23.87394663,-0.9565077298
23.89436915,-0.9577444628
23.91479171,-0.9589807094
23.93521197,-0.9602154847
23.95565709,-0.9614702869
23.97608001,-0.9627015999
23.99650287,-0.9639324211
24.01692577,-0.9651627567
24.03734871,-0.9663926065
24.05777167,-0.9676219703
24.07819467,-0.9688508479
24.0986177,-0.9700792394
24.11904075,-0.9713071445
24.15988696,-0.9737614954
24.18031011,-0.9749879412
24.20073329,-0.9762139005
24.2211565,-0.9774393731
24.24157974,-0.9786643592
24.26200298,-0.9798888662
24.28245432,-0.981123457
24.30290196,-0.9823462346
24.32332702,-0.9835643469
24.3437507,-0.9847816929
24.36417441,-0.9859985528
24.38459816,-0.9872149264
24.40502193,-0.9884308136
24.44586958,-0.9908611283
24.46629345,-0.9920755556
24.48671735,-0.9932894961
24.50714128,-0.9945029497
24.52756524,-0.9957159165
24.54798923,-0.9969283963
24.56841325,-0.9981403893
24.5888373,-0.9993518952
24.60926688,-1.000567828
24.62970945,-1.001788166
24.65013386,-1.002993799
24.67055827,-1.004198943
24.69098272,-1.005403601
24.71140719,-1.006607771
24.75225624,-1.009014652
24.7726808,-1.010217362
24.7931054,-1.011419585
24.81353003,-1.01262132
24.83395468,-1.013822569
24.85437937,-1.01502333
24.87480408,-1.016223604
24.89522883,-1.01742339
24.91565416,-1.018622811
24.93609938,-1.01984561
24.95654575,-1.021038207
24.99739578,-1.023431544
25.01782074,-1.024627479
25.03824573,-1.025822927
25.05867075,-1.027017888
25.0790958,-1.028212362
25.09952088,-1.029406349
25.11994599,-1.030599848
25.14037113,-1.03179286
25.16094764,-1.032877605
25.20195751,-1.03446465
25.22240225,-1.035255531
25.24284703,-1.036045918
25.26329184,-1.036835809
25.28373668,-1.037625204
25.30418155,-1.038414101
25.32462644,-1.039202501
25.34507136,-1.039990403
25.3655163,-1.040777807
25.38596126,-1.041564713
25.40640625,-1.04235112
25.42685125,-1.043137029
25.44729628,-1.04392244
25.48818639,-1.045491764
25.50863147,-1.046275678
25.52907658,-1.047059093
25.5495217,-1.047842009
25.56996684,-1.048624427
25.59042342,-1.049418319
25.61086972,-1.05019761
25.63131498,-1.05097633
25.65176027,-1.051754552
25.67220559,-1.052532275
25.69265092,-1.0533095
25.71309628,-1.054086226
25.75398705,-1.055638182
25.77443247,-1.056413412
25.79487791,-1.057188143
25.81532337,-1.057962375
25.83576884,-1.058736108
25.85621434,-1.059509341
25.87665985,-1.060282076
25.89710595,-1.061054421
25.91756343,-1.061837214
25.95845475,-1.063374786
25.97890043,-1.064142825
25.99934613,-1.064910364
26.01979185,-1.065677405
26.0402376,-1.066443947
26.06068336,-1.06720999
26.08112915,-1.067975533
26.10157495,-1.068740578
26.12202078,-1.069505123
26.16291249,-1.071032716
26.18335837,-1.071795763
26.20380427,-1.07255831
26.22425574,-1.07332538
26.24470869,-1.074092196
26.26515471,-1.074851043
26.28560075,-1.075609391
26.30604682,-1.076367241
26.32649291,-1.077124592
26.34693901,-1.077881444
26.38783129,-1.07939365
26.40827746,-1.080149003
26.42872365,-1.080903858
26.44916986,-1.081658212
26.46961608,-1.082412067
26.49006233,-1.083165423
26.51050859,-1.083918278
26.53095488,-1.084670634
26.55141356,-1.085434093
26.5718601,-1.086183255
26.61289178,-1.086910445
26.6333546,-1.086574593
26.65380437,-1.085775061
26.6742306,-1.084512257
26.69462279,-1.082786826
26.71497048,-1.080599648
26.7353077,-1.078073045
26.75561125,-1.075549826
26.77591458,-1.073027077
26.79621798,-1.070504777
26.83682495,-1.065461524
26.8572858,-1.06302469
26.87765447,-1.061070623
26.89806619,-1.059576571
26.91860857,-1.058361259
26.93903244,-1.057148105
26.95945635,-1.055935447
26.97988031,-1.054723283
27.02072835,-1.052300431
27.04116506,-1.051232338
27.06162194,-1.050621613
27.08222209,-1.050294235
27.10267978,-1.049969177
27.12313746,-1.049644634
27.14359515,-1.049320605
27.16405286,-1.048997089
27.18451058,-1.048674086
27.20496832,-1.048351595
27.24588382,-1.047708149
27.26634159,-1.047387194
27.28679936,-1.04706675
27.30725714,-1.046746818
27.32771494,-1.046427397
27.34817274,-1.046108488
27.36863055,-1.04579009
27.38908837,-1.045472204
27.40955476,-1.045152548
27.45048043,-1.044519603
27.47093831,-1.044206672
27.4913962,-1.043894254
27.5118541,-1.043582348
27.53231202,-1.043270955
27.55276994,-1.042960074
27.57322788,-1.042649705
27.59368582,-1.042339848
27.61414377,-1.042030502
27.65505969,-1.041413347
27.67551767,-1.041105536
27.69597565,-1.040798238
27.71644792,-1.040484705
27.73691018,-1.040180754
27.75736821,-1.0398779
27.77782626,-1.039575561
27.79828431,-1.039273734
27.83920046,-1.038671618
27.85965854,-1.038371329
27.88011664,-1.038071552
27.90057474,-1.037772288
27.92103286,-1.037473535
27.94149098,-1.037175295
27.9619491,-1.036877566
27.98240724,-1.03658035
28.02334158,-1.035980636
28.04380023,-1.035687846
28.06425842,-1.03539559
28.08471663,-1.035103848
28.10517484,-1.034812619
28.12563306,-1.034521903
28.1460913,-1.034231699
28.16654954,-1.033942009
28.18700779,-1.033652831
28.22792432,-1.033076012
28.2483826,-1.03278837
28.26884089,-1.032501242
28.28929918,-1.032214625
28.30975748,-1.031928521
28.3302342,-1.031636562
28.35069263,-1.031354392
28.39160933,-1.030791601
28.4120677,-1.030510976
28.43252608,-1.030230864
28.45298446,-1.029951265
28.47344286,-1.029672179
28.49390126,-1.029393606
28.51435968,-1.029115545
28.5348181,-1.028837997
28.57573496,-1.028284439
28.5961934,-1.028008429
28.6166539,-1.027734036
28.63713922,-1.027448427
28.65759862,-1.027176739
28.67805711,-1.026905566
28.69851561,-1.026634908
28.71897412,-1.026364763
28.75989117,-1.025826014
28.78034971,-1.025557409
28.80080826,-1.025289317
28.82126681,-1.025021739
28.84172537,-1.024754673
28.86218394,-1.02448812
28.88264252,-1.02422208
28.90310111,-1.023956553
28.94403886,-1.023418909
28.96450012,-1.023155724
28.98495876,-1.022895225
29.00541741,-1.02263524
29.02587607,-1.022375769
29.04633473,-1.022116811
29.06679341,-1.021858367
29.10771078,-1.021343018
29.12816948,-1.021086113
29.14862818,-1.020829721
29.16908689,-1.020573842
29.18954561,-1.020318477
29.21000859,-1.020059328
29.23048629,-1.01980085
29.27140384,-1.019299665
29.29186262,-1.019049844
29.31232141,-1.018800536
29.33278021,-1.018551742
29.35323901,-1.018303462
29.37369782,-1.018055695
29.39415664,-1.017808442
29.4350743,-1.017315476
29.45553314,-1.017069763
29.47599256,-1.016824475
29.49647413,-1.0165705
29.51693335,-1.016329266
29.55785114,-1.015848331
29.57831005,-1.015608635
29.59876897,-1.015369453
29.61922789,-1.015130784
29.63968682,-1.01489263
29.66014576,-1.014654989
29.6806047,-1.014417862
29.70106365,-1.014181248
29.74198157,-1.013709562
29.76245977,-1.013466082
29.78292317,-1.013232723
29.80338218,-1.013001613
29.82384119,-1.012771018
29.84430021,-1.012540937
29.86475924,-1.012311371
29.90567732,-1.01185378
29.92613637,-1.011625756
29.94659543,-1.011398245
29.96705449,-1.011171249
30.00797264,-1.010718797
30.0284403,-1.010491105
30.04891402,-1.010260177
30.06937314,-1.010038728
30.08983226,-1.009817794
30.11029139,-1.009597374
30.15120968,-1.009158079
30.17166883,-1.008939203
30.19212799,-1.008720841
30.21258715,-1.008502993
30.23304632,-1.00828566
30.2535055,-1.00806884
30.27396469,-1.007852535
30.31490858,-1.007408831
30.33539042,-1.007182789
30.35584977,-1.006974438
30.37630903,-1.006766606
30.3967683,-1.006559289
30.41722758,-1.006352487
30.43768686,-1.0061462
30.47860546,-1.00573517
30.49906476,-1.005530427
30.51952407,-1.005326199
30.53998339,-1.005122485
30.56044271,-1.004919285
30.58090204,-1.0047166
30.62183922,-1.004306764
30.64229862,-1.004108535
30.66275798,-1.003910822
30.68321735,-1.003713626
30.70367673,-1.003516945
30.74459551,-1.00312513
30.76505491,-1.002929995
30.78551432,-1.002735375
30.80597373,-1.002541269
30.82643315,-1.002347679
30.86735201,-1.001962042
30.88781144,-1.001769996
30.90827193,-1.001579601
30.92874895,-1.001382331
30.94920842,-1.001194706
30.96966788,-1.001007597
31.01058684,-1.000634928
31.03104633,-1.000449367
31.05150583,-1.000264321
31.07196533,-1.000079791
31.09242484,-0.9998957759
31.13334388,-0.9995292908
31.15380341,-0.9993468209
31.17426294,-0.9991648659
31.19472247,-0.9989834259
31.21519059,-0.9988002225
31.23572429,-0.9987921736
31.27662931,-1.00017084
31.29704762,-1.001555098
31.31736158,-1.003275113
31.33774227,-1.005053099
31.35814354,-1.006808106
31.37852902,-1.008553731
31.41959124,-1.012186655
31.43992332,-1.014519636
31.46039352,-1.017183478
31.48070029,-1.019829799
31.50098904,-1.022466955
31.52127784,-1.025103667
31.56200655,-1.031169602
31.58213288,-1.034873734
31.60242144,-1.038945366
31.62248409,-1.042972441
31.642543,-1.046998468
31.68266109,-1.055049324
31.70272026,-1.059074154
31.72277951,-1.063098584
31.74283884,-1.067122614
31.76289825,-1.071146246
31.80301732,-1.079192311
31.82307698,-1.083214744
31.84313671,-1.087236779
31.86319653,-1.091258414
31.88325643,-1.095279649
31.90331641,-1.099300485
31.94344604,-1.107352304
31.96351445,-1.111363908
31.9835752,-1.115380832
32.00363603,-1.119397356
32.02369695,-1.12341348
32.06381903,-1.13144453
32.08388019,-1.135459456
32.10394143,-1.139473982
32.12400275,-1.143488108
32.14406416,-1.147501835
32.1841872,-1.15552809
32.20424885,-1.159540618
32.22431057,-1.163552747
32.24437913,-1.167580699
32.26445903,-1.171590003
32.28452943,-1.175612022
32.32466167,-1.183621766
32.34472465,-1.187627523
32.36478772,-1.191632879
32.38485087,-1.195637835
32.4049141,-1.199642392
32.44504081,-1.207650305
32.46510429,-1.211653661
32.48516784,-1.215656618
32.50523148,-1.219659174
32.5252952,-1.223661331
32.56542288,-1.231664444
32.58548683,-1.2356654
32.60555087,-1.239665957
32.62560925,-1.243541132
32.64578599,-1.246933933
32.68635415,-1.252352819
32.70672093,-1.254371212
32.72712803,-1.255927534
32.74756496,-1.257020984
32.76802123,-1.257650999
32.78848634,-1.257817252
32.8294163,-1.256759733
32.84984494,-1.255536389
32.87024043,-1.253850354
32.89059231,-1.251702487
32.91089012,-1.249093888
32.95128184,-1.242500059
32.97135501,-1.238518205
32.99133262,-1.234082363
33.01120743,-1.229195788
33.05059312,-1.218076269
33.07008648,-1.211849791
33.08943354,-1.205182986
33.10862437,-1.19807927
33.1276491,-1.190542283
33.14649794,-1.182575891
33.18362931,-1.165371443
33.20189274,-1.15614221
33.2199421,-1.14650121
33.23776811,-1.136453389
33.2553616,-1.126003902
33.28981492,-1.103921577
33.30665485,-1.092302857
33.32322449,-1.080294957
33.33951998,-1.067918823
33.35553051,-1.055176238
33.38666386,-1.028618074
33.40177064,-1.014816134
33.4165604,-1.000675014
33.4310255,-0.9862019782
33.44515851,-0.9714044631
33.47239924,-0.9408665703
33.48549292,-0.9251418863
33.49822641,-0.9091241018
33.51059315,-0.8928214511
33.53420103,-0.8593952198
33.54542998,-0.8422888273
33.55626782,-0.8249319359
33.56670894,-0.8073334734
33.57674795,-0.7895024928
33.59559911,-0.7531797885
33.60440151,-0.7347067555
33.61279887,-0.7160226249
33.6207665,-0.6971740534
33.62832034,-0.6781279271
33.63539862,-0.6589669928
33.64826937,-0.6201191533
33.65403996,-0.6004858865
33.6593633,-0.5807265269
33.66423662,-0.5608512542
33.67262331,-0.5207939869
33.67613231,-0.5006326344
33.67918258,-0.4803966423
33.68177824,-0.460082459
33.68561053,-0.4192776618
33.68682382,-0.3988474607
33.68757379,-0.3783951979
33.68786007,-0.3579313767
33.6876825,-0.3374665056
33.68704116,-0.3170110941
33.68436935,-0.2761694369
33.68233963,-0.2558028391
33.67984914,-0.235490171
33.67689889,-0.2152393267
33.66962537,-0.174964686
33.66530582,-0.1549615817
33.66053395,-0.1350616742
33.65531291,-0.1152715499
33.64353165,-0.07607883716
33.63697777,-0.05669320769
33.62998608,-0.03746126095
33.62256017,-0.01839288443
33.61470384,0.0005021176905
33.60642111,0.01921402955
33.58859369,0.05605019017
33.57905813,0.074155493
33.56911446,0.09203982341
33.55876778,0.1096939804
33.53688683,0.1442755614
33.52536378,0.1611851887
33.51346017,0.1778290582
33.50118211,0.1941986016
33.47552805,0.2260811415
33.46216522,0.2415777189
33.44845427,0.2567671405
33.43440225,0.2716415809
33.42001638,0.2861933759
33.40530404,0.300415026
33.37493039,0.3278387426
33.35928467,0.34102667
33.34334371,0.3538561817
33.32711568,0.3663206598
33.29383196,0.3901289828
33.27679338,0.4014605403
33.25950196,0.4124024962
33.24196659,0.4229492002
33.20620022,0.4428352679
33.18798762,0.4521643562
33.16958676,0.4610648538
33.15096847,0.4695558367
33.13216213,0.4776220019
33.09402412,0.4924634001
33.07471208,0.499230949
33.05525126,0.5055583146
33.03565168,0.511442217
33.01592152,0.5168828344
32.99607441,0.5218699613
32.95600465,0.5306136812
32.93598533,0.5348324885
32.91596605,0.5390508743
32.89594667,0.5432688672
32.85590767,0.5517036747
32.83588804,0.5559204893
32.81586833,0.5601369112
32.79584853,0.5643529403
32.75580869,0.5727838203
32.73578864,0.5769986711
32.71576851,0.5812131292
32.69574829,0.5854271945
32.67572799,0.5896408671
32.63568715,0.5980670337
32.6156547,0.602299306
32.59567006,0.6064051042
32.57553846,0.6100638666
32.53504499,0.6160066993
32.51470585,0.6182879042
32.49432044,0.6201076008
32.47389921,0.621464853
32.45334815,0.622544596
32.41248491,0.6246963782
32.39205324,0.6257715381
32.37162152,0.6268462098
32.35118977,0.6279203925
32.31032617,0.6300672891
32.28989432,0.6311400025
32.26946245,0.6322122255
32.24903054,0.633283958
32.20816665,0.6354259512
32.18773467,0.6364962117
32.16730266,0.6375659813
32.14687062,0.6386352601
32.12643855,0.6397040479
32.08557434,0.6418401506
32.0651422,0.6429074654
32.04469478,0.6439861389
32.0242372,0.6450634642
31.98332607,0.6471824391
31.96288542,0.6482334541
31.94245266,0.6492885943
31.92201987,0.650343244
31.8811542,0.6524510716
31.86072133,0.6535042489
31.84028842,0.6545569352
31.81985549,0.6556091302
31.79942254,0.656660834
31.75855654,0.6587627674
31.73812351,0.6598129969
31.71769045,0.660862735
31.69725736,0.6619119815
31.65637934,0.6640232704
31.63593129,0.6650849833
31.61548299,0.6661216203
31.59504946,0.6671618172
31.55418231,0.6692407386
31.5337487,0.6702794627
31.51331505,0.6713176955
31.49288138,0.6723554367
31.47244768,0.6733926864
31.4315802,0.6754657105
31.41114643,0.6765014849
31.39071262,0.6775367674
31.37027879,0.6785715581
31.32941106,0.6806396635
31.30897324,0.6816714748
31.2885117,0.6827233982
31.26805191,0.6837680651
31.2271094,0.6858353591
31.20666642,0.6868463333
31.18623143,0.6878576754
31.16579641,0.688868526
31.12492629,0.6908887514
31.10449118,0.6918981259
31.08405605,0.6929070081
31.04318572,0.694923295
31.02275051,0.6959306997
31.00231528,0.6969376117
30.98188003,0.697944031
30.96144475,0.6989499577
30.92057411,0.7009603327
30.90012414,0.7019777769
30.87966753,0.7029985302
30.85923175,0.7039957903
30.81836029,0.7059888171
30.79792452,0.7069845921
30.77748872,0.7079798744
30.75705289,0.7089746641
30.71618117,0.7109627649
30.69574527,0.7119560759
30.67530934,0.7129488939
30.65487339,0.7139412188
30.63443741,0.7149330506
30.59356539,0.7169152348
30.5731211,0.7179182019
30.55265081,0.7189229259
30.5117616,0.7209038169
30.49132508,0.721884161
30.47088854,0.7228640124
30.45045197,0.7238433709
30.43001537,0.7248222364
30.38914209,0.7267784876
30.36870542,0.7277558732
30.34826872,0.7287327653
30.30739525,0.7306850691
30.28695848,0.7316604807
30.26652168,0.7326353988
30.24608486,0.7336098232
30.20517365,0.7355713627
30.18473658,0.7365401695
30.16429948,0.737508483
30.14386236,0.7384763037
30.10298804,0.7404104655
30.08255084,0.7413768062
30.06211361,0.7423426534
30.04167636,0.7433080068
30.00080179,0.7452372325
29.98036446,0.7462011046
29.95992712,0.7471644828
29.93948975,0.7481273672
29.89860994,0.7500553632
29.87814598,0.7510363609
29.85769678,0.7520006379
29.81682107,0.7539057923
29.79638319,0.7548576285
29.77594528,0.7558089706
29.73506938,0.7577101725
29.7146314,0.7586600322
29.69419339,0.7596093976
29.67375536,0.7605582688
29.6533173,0.7615066456
29.61242843,0.7634173847
29.59195751,0.7643822503
29.57151733,0.7653271646
29.53064087,0.7672154753
29.51020259,0.7681588902
29.48976429,0.7691018113
29.46932597,0.7700442383
29.44888762,0.770986171
29.40801084,0.7728685536
29.38757242,0.7738090033
29.36713398,0.7747489585
29.32625702,0.7766273853
29.30580771,0.777391248
29.285339,0.7776874335
29.24427344,0.7777043539
29.22381306,0.7777118246
29.20335267,0.7777187777
29.18289227,0.7777252125
29.16243187,0.7777311288
29.12151106,0.7777414037
29.10105066,0.7777457611
